tydzien;grupa;teryt;Psi;Phi;u;u_rel
0;middle_aged;0616;0.999998;;;
0;middle_aged;2003;0.999998;;;
0;middle_aged;2816;0.999998;;;
0;middle_aged;2471;0.999998;;;
0;middle_aged;3016;0.999998;;;
0;middle_aged;3213;0.999998;;;
0;middle_aged;1809;0.999998;;;
0;middle_aged;0661;0.999998;;;
0;middle_aged;0610;0.999998;;;
0;middle_aged;2806;0.999998;;;
0;middle_aged;1610;0.999998;;;
0;middle_aged;1429;0.999998;;;
0;middle_aged;2414;0.999998;;;
0;middle_aged;0808;0.999998;;;
0;middle_aged;3029;0.999998;;;
0;middle_aged;3008;0.999998;;;
0;middle_aged;0802;0.999998;;;
0;middle_aged;0401;0.999998;;;
0;middle_aged;2203;0.999998;;;
0;middle_aged;3025;0.999998;;;
0;middle_aged;0210;0.999998;;;
0;middle_aged;2606;0.999998;;;
0;middle_aged;3018;0.999998;;;
0;middle_aged;3217;0.999998;;;
0;middle_aged;1422;0.999998;;;
0;middle_aged;0209;0.999998;;;
0;middle_aged;1427;0.999998;;;
0;middle_aged;1820;0.999998;;;
0;middle_aged;1009;0.999998;;;
0;middle_aged;0205;0.999998;;;
0;middle_aged;3013;0.999998;;;
0;middle_aged;0404;0.999998;;;
0;middle_aged;1004;0.999998;;;
0;middle_aged;1461;0.999998;;;
0;middle_aged;2810;0.999998;;;
0;middle_aged;2007;0.999998;;;
0;middle_aged;1424;0.999998;;;
0;middle_aged;0218;0.999998;;;
0;middle_aged;0806;0.999998;;;
0;middle_aged;3202;0.999998;;;
0;middle_aged;3005;0.999998;;;
0;middle_aged;1208;0.999998;;;
0;middle_aged;1003;0.999998;;;
0;middle_aged;1013;0.999998;;;
0;middle_aged;3216;0.999998;;;
0;middle_aged;2004;0.999998;;;
0;middle_aged;3201;0.999998;;;
0;middle_aged;1864;0.999998;;;
0;middle_aged;0212;0.999998;;;
0;middle_aged;0416;0.999998;;;
0;middle_aged;3207;0.999998;;;
0;middle_aged;2010;0.999998;;;
0;middle_aged;0222;0.999998;;;
0;middle_aged;0605;0.999998;;;
0;middle_aged;1861;0.999998;;;
0;middle_aged;1602;0.999998;;;
0;middle_aged;3001;0.999998;;;
0;middle_aged;0805;0.999998;;;
0;middle_aged;1063;0.999998;;;
0;middle_aged;1411;0.999998;;;
0;middle_aged;2005;0.999998;;;
0;middle_aged;1404;0.999998;;;
0;middle_aged;0409;0.999998;;;
0;middle_aged;2613;0.999998;;;
0;middle_aged;0207;0.999998;;;
0;middle_aged;0226;0.999998;;;
0;middle_aged;2014;0.999998;;;
0;middle_aged;0405;0.999998;;;
0;middle_aged;0412;0.999998;;;
0;middle_aged;0217;0.999998;;;
0;middle_aged;2812;0.999998;;;
0;middle_aged;1214;0.999998;;;
0;middle_aged;1423;0.999998;;;
0;middle_aged;2802;0.999998;;;
0;middle_aged;1606;0.999998;;;
0;middle_aged;2809;0.999998;;;
0;middle_aged;2008;0.999998;;;
0;middle_aged;2216;0.999998;;;
0;middle_aged;1018;0.999998;;;
0;middle_aged;0411;0.999998;;;
0;middle_aged;1011;0.999998;;;
0;middle_aged;0413;0.999998;;;
0;middle_aged;3263;0.999998;;;
0;middle_aged;2608;0.999998;;;
0;middle_aged;3212;0.999998;;;
0;middle_aged;1437;0.999998;;;
0;middle_aged;1430;0.999998;;;
0;middle_aged;0406;0.999998;;;
0;middle_aged;2006;0.999998;;;
0;middle_aged;0619;0.999998;;;
0;middle_aged;1015;0.999998;;;
0;middle_aged;0812;0.999998;;;
0;middle_aged;3218;0.999998;;;
0;middle_aged;1436;0.999998;;;
0;middle_aged;0213;0.999998;;;
0;middle_aged;3014;0.999998;;;
0;middle_aged;0204;0.999998;;;
0;middle_aged;0613;0.999998;;;
0;middle_aged;2012;0.999998;;;
0;middle_aged;2210;0.999998;;;
0;middle_aged;1409;0.999998;;;
0;middle_aged;0807;0.999998;;;
0;middle_aged;2603;0.999998;;;
0;middle_aged;0417;0.999998;;;
0;middle_aged;2813;0.999998;;;
0;middle_aged;2811;0.999998;;;
0;middle_aged;1401;0.999998;;;
0;middle_aged;1410;0.999998;;;
0;middle_aged;2264;0.999998;;;
0;middle_aged;1021;0.999998;;;
0;middle_aged;2818;0.999998;;;
0;middle_aged;1821;0.999998;;;
0;middle_aged;2819;0.999998;;;
0;middle_aged;1801;0.999998;;;
0;middle_aged;2009;0.999998;;;
0;old;1465;0.700002;;;
0;old;1261;0.700002;;;
0;old;1061;0.700002;;;
0;old;0264;0.700002;;;
0;old;3064;0.700002;;;
0;old;2261;0.700002;;;
0;old;3262;0.700002;;;
0;old;0461;0.700002;;;
0;old;0663;0.700002;;;
0;old;3021;0.700002;;;
0;old;2469;0.700002;;;
0;old;2061;0.700002;;;
0;old;1206;0.700002;;;
0;old;2262;0.700002;;;
0;old;2464;0.700002;;;
0;old;1463;0.700002;;;
0;old;1434;0.700002;;;
0;old;2475;0.700002;;;
0;old;1210;0.700002;;;
0;old;2604;0.700002;;;
0;old;0463;0.700002;;;
0;old;2661;0.700002;;;
0;old;2215;0.700002;;;
0;old;1216;0.700002;;;
0;old;2466;0.700002;;;
0;old;1211;0.700002;;;
0;old;1863;0.700002;;;
0;old;2403;0.700002;;;
0;old;2461;0.700002;;;
0;old;2862;0.700002;;;
0;old;2478;0.700002;;;
0;old;2462;0.700002;;;
0;old;0208;0.700002;;;
0;old;0407;0.700002;;;
0;old;1020;0.700002;;;
0;old;1418;0.700002;;;
0;old;0219;0.700002;;;
0;old;3017;0.700002;;;
0;old;1816;0.700002;;;
0;old;1218;0.700002;;;
0;old;2415;0.700002;;;
0;old;2402;0.700002;;;
